,wt,fiber,half,3n75 wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,n3n75 wt,ywt,yfiber,yhalf,y3n75 wt,rwt,rfiber,rhalf,r3n75 wt
41,NA,0.940041176470588,0.881385826771654,0.988818181818182,1,0,0,0,0,0,0,Chaperone,SSA3,NA,170,381,22,NA,79.3329823529412,25.9070603674541,697.269454545455,NA,22.6780882352941,16.2050682414698,21.4896818181818
42,0.979,0.943297872340426,0.887618320610687,0.988416666666667,1,0,0,1,0,0,0,Chaperone,SSA4,1,188,786,12,133.38,78.9512819148936,25.0008753180662,695.955166666667,44.37,135.493627659574,123.615284987277,109.068666666667
43,NA,0.946022388059702,0.895704845814978,0.994,1,0,0,0,0,1,0,Chaperone,SSB1,NA,134,454,1,NA,104.389089552239,32.5494515418502,443.65,NA,3413.45343283582,2824.62604845815,1012.48
44,0.9845,0.9501171875,0.895977987421384,0.985,1,0,0,0,0,1,0,Chaperone,SSB2,2,128,636,1,707.18,98.77178125,30.6235770440252,470.086,2279.69,2377.53134375,2058.57457389937,2233.774
45,0.838,0.944277511961722,0.885185647425897,NA,1,0,0,1,1,1,0,Metabolism,TOR1,3,209,641,NA,21.5726666666667,77.1005071770335,24.5710421216849,NA,3.76766666666667,17.2145598086124,8.0879375975039,NA
46,0.966,0.940659292035398,0.938573002754821,0.991,0,1,0,0,0,0,0,Chaperone,SSC2/SSQ1,2,226,726,2,98.9405,87.3579424778761,24.7305798898072,858.227,67.9705,44.8644336283186,38.5135289256198,166.7695
47,0.984,0.947772946859903,0.901695588235294,0.986,0,1,0,0,0,0,0,Chaperone,SSC3/ECM10,1,207,680,1,61.442,84.3274879227053,24.9465588235294,47.653,179.11,12.2071207729469,7.30974117647059,2.634
48,0.9688,0.948822222222222,0.895752659574468,0.979,1,0,0,0,0,0,0,Chaperone,SSE1,5,225,376,3,147.6494,87.6815911111111,28.3834813829787,354.304,373.4994,1334.58710222222,1168.76797340426,265.923333333333
49,0.967166666666667,0.949321428571429,0.88861387434555,0.981636363636364,1,0,0,0,0,0,0,Chaperone,SSE2,6,84,764,22,305.6455,88.1225595238095,25.666612565445,668.238863636364,130.323333333333,85.7580952380952,79.278747382199,36.1421818181818
50,0.9915,0.939236842105263,0.888599508599509,0.988857142857143,1,0,0,0,0,0,0,Chaperone,SSZ1,2,76,407,7,118.4785,90.3404605263158,24.3273587223587,690.794142857143,118.9255,596.051855263158,554.806063882064,420.890285714286
51,0.957666666666667,0.939652941176471,0.892105008077544,0.98684,1,0,0,0,0,0,0,Chaperone,FES1,3,170,619,25,124.559333333333,73.3299764705882,23.9860678513732,603.41696,131.867333333333,178.611052941176,150.728891760905,92.93204
52,0.967,0.950902953586498,0.943689713322091,0.957684210526316,0,1,0,0,0,0,0,Chaperone,MGE1P,3,237,593,19,164.938333333333,74.9167130801688,25.0251787521079,500.249842105263,234.417333333333,277.232143459916,250.504045531197,168.332736842105
53,NA,0.944149068322981,0.876617124394184,0.973315789473684,0,0,1,0,0,0,0,Chaperone,SIL1,NA,161,619,19,NA,79.4436397515528,24.6923037156704,498.008315789474,NA,84.6953850931677,77.962563812601,50.326
54,0.95975,0.94877027027027,0.890116004296455,0.990333333333333,0,1,1,0,0,0,0,Structural,SNL1,4,222,931,6,54.16675,82.5620585585586,25.8476133190118,952.262,47.498,65.0657387387387,49.1136154672395,36.2136666666667
55,0.9665,0.950220238095238,0.898061224489796,NA,1,1,0,0,0,1,0,Chaperone,HSC82,2,168,392,NA,147.607,106.946077380952,34.5120280612245,NA,1911.5995,4538.34510714286,3158.55157397959,NA
56,0.9625,0.944569444444444,0.892316221765914,NA,1,0,0,0,0,0,0,Chaperone,HSP82,2,144,487,NA,68.946,88.7871388888889,29.2866098562628,NA,247.084,1968.41779166667,1539.06761190965,NA
57,0.968333333333333,0.945592592592593,0.898182692307692,0.984333333333333,1,0,0,0,0,0,0,Chaperone,AHA1,3,216,624,3,424.445666666667,85.3749074074074,25.2747451923077,181.359333333333,157.454333333333,141.584902777778,127.775070512821,185.397666666667
58,NA,0.948126436781609,0.902493201483313,0.994,1,0,0,0,0,0,0,Chaperone,CDC37,NA,174,809,2,NA,90.5522413793103,26.4750148331273,1066.499,NA,170.5555,157.680758961681,84.9455
59,0.992,0.945083720930233,0.895964227642276,0.992,1,0,0,0,0,0,0,Chaperone,CNS1,2,215,615,1,597.211,86.4107488372093,25.7042097560976,1221.434,122.962,92.5984046511628,80.5929674796748,139.912
60,0.96,0.941,0.898761229314421,0.9085,1,0,0,0,0,0,0,Chaperone,CPR6,2,180,423,2,51.8295,83.8138611111111,27.4163026004728,559.8615,65.934,346.774655555556,328.661047281324,74.861
61,0.9695,0.942029702970297,0.884362940275651,0.9244,1,0,0,0,0,0,0,Chaperone,CPR7,2,101,653,5,61.913,76.965603960396,25.7728361408882,486.8388,109.622,18.1470099009901,12.3265712098009,6.4798
62,0.938,0.940457364341085,0.891671232876712,0.984583333333333,1,0,0,1,0,0,0,Chaperone,HCH1,1,129,511,12,27.41,86.4578139534884,25.4622504892368,998.776666666667,30.268,513.942015503876,430.162424657534,320.959166666667
63,0.959,0.935704225352113,0.871971857410882,0.9855,1,0,0,1,0,0,0,Chaperone,PIH1,1,142,533,36,129.124,80.0477183098591,24.8332851782364,476.834555555556,92.149,23.7050985915493,16.9404333958724,7.75966666666667
64,0.972,0.944925742574257,0.887101449275362,0.984620689655172,1,0,0,1,0,0,0,Chaperone,PPT1,1,202,483,29,118.582,82.7013613861386,25.7592215320911,558.308344827586,149.631,103.584366336634,91.2908364389234,80.5384137931034
65,NA,0.945695035460993,0.888899799599198,0.989875,1,0,0,1,0,0,0,Chaperone,SBA1,NA,141,499,16,NA,88.0406737588653,25.3370881763527,661.4800625,NA,510.100439716312,439.264983967936,200.8485625
66,NA,0.948045454545455,0.884939516129032,0.987583333333333,1,0,0,0,0,0,0,Chaperone,STI1,NA,154,496,24,NA,85.4936818181818,26.9959153225806,614.712541666667,NA,1046.9199025974,912.396838709677,522.087083333333
67,0.953,0.946772093023256,0.893986434108527,0.963,1,0,0,1,0,0,0,Chaperone,TAH1,1,215,516,1,46.829,88.6150093023256,25.3666240310078,138.358,8.046,46.3666325581395,33.4779825581395,206.001
68,0.985,0.947504950495049,0.888449172576832,0.99,1,0,0,0,0,0,0,Chaperone,GIM1/YKE2,2,202,423,1,515.3855,88.4547772277228,25.7745791962175,861.04,42.132,27.5415792079208,19.8666052009456,193.421
69,NA,0.945457286432161,0.897979274611399,0.969,1,0,0,0,0,0,0,Chaperone,GIM2/PAC10,NA,199,579,2,NA,86.4959899497487,26.5465284974093,55.159,NA,116.434653266332,100.161993091537,66.776
70,NA,0.941736666666667,0.901256341789052,0.9655,1,0,0,0,0,0,0,Chaperone,GIM3,NA,300,749,2,NA,76.1365033333333,26.8542416555407,866.3925,NA,187.869416666667,160.786730307076,172.2725
71,0.989,0.945308176100629,0.890675471698113,0.994,1,0,0,0,0,0,0,Chaperone,GIM4,1,159,530,2,1317.974,84.4500377358491,24.975658490566,283.4135,64.051,18.1038993710692,14.6208981132075,21.804
72,0.9655,0.94375,0.896341563786008,0.983666666666667,1,0,0,0,0,0,0,Chaperone,GIM5,2,324,486,3,54.4295,86.6445061728395,25.8820576131687,302.14,55.039,29.8402561728395,27.0446419753086,60.3796666666667
73,0.9915,0.939640625,0.883438003220612,0.966166666666667,1,0,0,0,0,0,0,Chaperone,GIM6/PFD1,2,64,621,6,561.0445,86.40015625,26.8867858293076,269.479333333333,27.4575,17.195546875,15.4032898550725,30.4301666666667
74,0.897739583333333,0.91812987012987,0.886673813169985,0.968244897959184,1,0,0,1,0,1,0,Chaperone,HSP12,96,154,653,49,26.8751875,62.6143571428571,25.6016646248086,512.938326530612,488.796541666667,524.498954545455,336.864771822358,382.067816326531
75,0.981,0.950322033898305,0.891275994865212,0.9872,1,1,0,1,0,0,0,Chaperone,HSP26,1,118,779,15,52.267,92.6878898305085,26.0680320924262,645.4282,188.574,402.834466101695,394.771948652118,215.5136
76,0.9668,0.944846625766871,0.889763341067285,0.985181818181818,0,0,0,0,0,0,0,Chaperone,HSP31,5,163,862,33,331.4688,81.2469938650307,25.4314477958237,561.339545454545,140.944,67.0144539877301,51.296120649652,23.3667272727273
77,NA,0.947209302325581,0.889237875288684,0.990105263157895,0,0,0,0,0,0,0,Chaperone,HSP32,NA,86,433,19,NA,89.5168488372093,27.2140531177829,958.151368421053,NA,14.7164302325581,6.80933487297921,23.9998947368421
78,0.94,0.935916666666667,0.878501416430595,0.9884,1,0,0,0,0,0,0,Chaperone,HSP33,2,120,706,10,36.7825,81.82225,25.3959050991501,845.1138,40.8125,8.57011666666667,5.15501133144476,4.8803
79,0.948,0.951545454545455,0.892534274193548,0.967,1,0,0,0,0,0,0,Chaperone,HSP42,2,99,496,1,55.487,92.4339898989899,26.4694778225806,56.953,133.878,139.958444444444,100.467752016129,127.024
80,0.9725,0.939993630573248,0.879284836065574,0.8935,1,0,0,1,0,0,0,Prion,BTN2,2,157,488,2,111.4545,91.0333503184713,27.0931577868852,47.4025,86.2435,9.84391719745223,7.72700819672131,51.127
81,NA,0.950301886792453,0.902240476190476,NA,1,0,0,0,0,0,0,Fiber-forming,TSA1,NA,106,420,NA,NA,98.9258113207547,32.5944595238095,NA,NA,2763.14653773585,2444.64297380952,NA
82,0.982,0.949449438202247,0.900090296495957,0.981333333333333,1,0,0,1,0,0,0,Structural,AIP1,1,178,742,3,232.774,98.5581685393258,26.3781388140162,514.590333333333,90.102,160.816938202247,147.906343665768,72.4013333333333
83,NA,0.952461165048544,0.900874115983027,NA,1,0,0,0,0,0,0,Prion,SUP35,NA,206,707,NA,NA,98.2764660194175,28.6753578500707,NA,NA,308.17436407767,227.353664780764,NA
84,0.987,0.94587984496124,0.896982068965517,0.976428571428571,1,0,0,0,0,0,0,Prion,RNQ1,1,258,725,7,691.536,88.8325503875969,27.2799144827586,192.411142857143,45.054,41.8061705426357,36.7183503448276,126.655857142857
85,0.96,0.929797619047619,0.893527472527473,0.982416666666667,1,0,0,0,0,0,0,RNA-related,WHI3,2,84,455,12,49.8535,52.3615714285714,23.0993604395604,492.230916666667,79.3745,47.8719285714286,40.8387648351648,34.479
86,NA,0.946942528735632,0.902491197183099,0.986027777777778,1,0,0,1,0,0,0,RNA-related,DCP2,NA,87,568,36,NA,94.1915517241379,28.4871566901408,467.029277777778,NA,62.5254252873563,55.1277658450704,37.90825
87,0.9476,0.946121739130435,0.891888268156425,0.983416666666667,1,0,0,0,0,0,0,Fiber-forming,ASN1,5,115,358,24,69.5166,93.5933652173913,31.3305502793296,500.14025,124.4382,1348.45934782609,1565.63424581006,938.949083333333
88,0.985,0.949496350364963,0.8825,0.988772727272727,1,0,0,0,0,0,0,Fiber-forming,GCN3,1,137,446,22,666.358,91.8886350364964,25.781466367713,602.683409090909,66.083,87.7152408759124,71.0291143497758,50.9055
89,NA,0.949345679012346,0.896976868327402,0.987588235294118,1,0,0,0,0,0,0,Fiber-forming,PFK1,NA,162,562,17,NA,95.7350308641975,29.2867081850534,741.147823529412,NA,1227.83066666667,1059.98048754448,622.124411764706
90,0.98,0.949132231404959,0.895335302806499,0.985441176470588,1,1,0,0,0,0,0,Fiber-forming,GLT1,2,121,677,34,190.5025,88.3471818181818,27.5068877400295,569.864764705882,141.3205,108.669570247934,94.225658788774,72.1577352941176
91,0.929,0.942283333333333,0.898909233176839,0.983,0,0,0,0,1,0,0,Fiber-forming,URA8,1,180,639,6,18.745,81.0986722222222,29.4222660406886,261.712,66.631,437.753872222222,438.577857589984,129.06
92,0.974,0.947028169014084,0.900721712538226,0.85975,1,0,0,1,0,0,0,Fiber-forming,GLN1,2,142,327,4,67.6265,92.3765845070423,28.9697828746177,55.206,151.961,606.449598591549,534.33198470948,82.49925
93,0.964833333333333,0.941663265306122,0.89228230184582,0.9386,1,0,0,1,0,0,0,Structural,TUB1,6,196,921,5,225.280166666667,93.1413010204082,29.566427795874,56.7668,133.1835,145.948530612245,139.046990228013,176.9602
94,0.965,0.9539336492891,0.904677192982456,0.984,1,0,0,0,0,0,0,Structural,RPL17B,1,211,570,1,58.252,94.8669668246445,29.7998754385965,692.276,143.532,765.547563981043,682.026828070175,537.29
95,0.977,0.946605633802817,0.901943661971831,0.961,1,0,0,0,0,0,0,All,mscarlet,1,71,213,2,337.937,97.1525492957746,34.4468920187793,1793.842,3796.876,3042.29709859155,2629.97471830986,2147.81
96,0.9735,0.936815789473684,0.888057239057239,0.962,0,1,0,0,0,0,0,All,empty,2,114,297,1,212.4165,90.095298245614,26.8908585858586,193.942,53.5125,10.9015350877193,7.9673367003367,160.89
