,nothing,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,nnothing,nhalf,nfiber,nwt,ynothing,yhalf,yfiber,ywt,rnothing,rhalf,rfiber,rwt
22,NA,0.866494285714286,0.912910447761194,0.917015384615385,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,YPK1,NA,350,201,65,NA,19.5836142857143,80.2899552238806,107.342753846154,NA,33.3116142857143,27.7525621890547,21.9346461538462
23,NA,0.879079125455492,0.946075757575758,0.950075757575758,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG3,NA,1921,264,66,NA,19.9039062988027,104.570162878788,166.585121212121,NA,15.5126132222801,14.3220227272727,11.3093333333333
24,NA,0.869604494382022,0.940059602649007,0.963790697674419,1,0,0,0,1,0,0,0,0,0,Autophagy,0,ATG18,NA,890,302,86,NA,20.6147943820225,94.2358907284768,176.23273255814,NA,24.0835943820225,21.2754668874172,16.9095581395349
25,NA,0.877941905499613,0.942657851239669,0.951467105263158,1,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN14,NA,1291,605,152,NA,20.3752726568552,96.0061454545455,166.204394736842,NA,10.2149000774593,9.81899669421488,7.21467105263158
26,NA,0.895693023255814,0.94064,0.96416,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG40,NA,215,275,25,NA,20.4815953488372,97.3738945454545,204.7738,NA,13.9412651162791,12.4234072727273,10.07244
27,NA,0.882335403726708,0.94181914893617,0.960986842105263,1,0,0,0,0,0,0,0,0,0,Signaling,1,STE50,NA,644,94,152,NA,21.0118757763975,90.1573723404255,170.922802631579,NA,8.46321428571428,7.8753829787234,6.78305263157895
28,NA,0.87332523364486,0.933473851030111,0.952106060606061,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG15,NA,535,631,66,NA,20.3763345794393,83.5011743264659,143.526333333333,NA,16.1343757009346,13.8324912836767,10.2728939393939
29,NA,0.864476821192053,0.950397435897436,0.964173913043478,1,0,0,1,0,0,0,0,0,0,-,1,PTC1,NA,302,156,46,NA,20.9573841059603,98.838858974359,171.73797826087,NA,6.6194701986755,7.34337820512821,5.18969565217391
30,NA,0.876779874213837,0.944576086956522,0.96075,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PGM2,NA,477,184,60,NA,19.8933626834382,99.0160760869565,150.532483333333,NA,33.1192620545073,33.9022989130435,34.28655
31,NA,0.871224489795918,0.925978873239437,0.965487804878049,1,0,0,1,0,0,0,0,0,0,Stress-related,0,PBP1,NA,735,142,41,NA,20.7128965986395,84.2811830985916,132.997731707317,NA,53.8769319727891,46.4396478873239,30.1877073170732
32,NA,0.842413249211357,0.94264,0.962275862068966,0,0,0,1,0,0,0,0,0,0,Proteasome,0,BLM10,NA,317,100,29,NA,19.9992429022082,92.52068,191.581793103448,NA,25.2319652996845,26.02582,16.3916551724138
33,NA,0.863084362139918,0.93965811965812,0.936511363636364,1,0,0,1,0,0,0,0,0,0,Stress-related,0,YAP1,NA,972,117,88,NA,18.7574032921811,93.4754444444444,117.139590909091,NA,14.9668076131687,15.412811965812,10.2209318181818
34,NA,0.877319223985891,0.952475409836066,0.957378378378378,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TSL1,NA,1701,61,74,NA,19.6349659024103,99.7578852459016,145.370472972973,NA,24.0224803057025,18.5013442622951,15.6756081081081
35,NA,0.854824729392173,0.937073746312684,0.935961038961039,0,0,0,1,0,0,0,0,0,0,-,1,LRS4,NA,2402,339,77,NA,19.6264675270608,87.0713539823009,144.031428571429,NA,11.2686498751041,9.96674631268437,10.9784285714286
36,NA,0.861702205882353,0.938312195121951,0.960924242424242,0,0,0,0,0,0,0,0,0,0,Vacuole-related,1,VPS3,NA,816,205,66,NA,19.675068627451,92.7119756097561,154.743015151515,NA,8.99769240196078,10.2972780487805,6.84857575757576
37,NA,0.862992230854606,0.929818024263432,0.95214,0,0,0,0,0,0,0,0,0,0,Structural,1,KRE28,NA,1802,1154,250,NA,19.9124700332963,77.991240034662,140.249016,NA,19.2855327413984,17.1277487001733,9.664708
38,NA,0.869118343195266,0.917629378531073,0.951976744186046,0,0,0,0,0,1,1,0,0,0,Structural,1,BNI1,NA,338,885,172,NA,19.1496213017751,71.0371288135593,126.228354651163,NA,14.0680621301775,12.5319525423729,9.61473837209302
39,NA,0.874672937771346,0.921120879120879,0.952944055944056,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG2,NA,1382,455,143,NA,20.0399066570188,80.2808065934066,136.589468531469,NA,7.71320477568741,6.89495824175824,5.79425174825175
40,NA,0.842451094890511,0.931992,0.935057971014493,0,0,0,1,0,0,0,0,0,0,RNA-related,1,MED1,NA,685,125,69,NA,19.6458598540146,85.054048,118.920463768116,NA,23.8717386861314,22.598928,12.4156811594203
41,NA,0.83784126984127,0.936838926174497,0.965013333333333,0,0,0,1,0,0,0,0,0,0,DNA-related,1,RSC1,NA,504,149,75,NA,19.5257261904762,83.4314093959731,150.194613333333,NA,18.1587222222222,15.8960872483221,8.43994666666667
42,NA,0.868297045101089,0.918148648648649,0.951266666666667,1,0,0,0,0,0,0,0,0,0,RNA-related,1,BUD27,NA,643,148,60,NA,19.6219206842924,72.5176621621622,128.222016666667,NA,22.7758180404355,18.9018040540541,15.81575
43,NA,0.878546428571429,0.938995444191344,0.952890625,1,0,0,0,0,0,0,0,0,0,Stress-related,0,CTT1,NA,840,439,64,NA,20.6140654761905,88.5345649202734,153.06740625,NA,18.5021642857143,13.969854214123,8.610234375
44,NA,0.872903225806452,0.945362745098039,0.951466666666667,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG13,NA,465,204,30,NA,18.4780043010753,99.6837058823529,141.302966666667,NA,8.62473548387097,7.28764215686274,5.4227
45,NA,0.868470355731225,0.937040485829959,0.924139240506329,1,0,0,0,1,0,0,0,0,0,Stress-related,0,TFS1,NA,1012,247,79,NA,18.7520889328063,88.0957004048583,125.547341772152,NA,22.1423982213439,22.9526599190283,10.9274810126582
46,NA,0.872076809453471,0.953170506912442,0.961304761904762,1,0,0,1,0,0,0,0,0,0,Stress-related,0,MSN2,NA,1354,217,105,NA,18.9275413589365,115.904815668203,220.048352380952,NA,15.4388677991137,14.361267281106,10.7247619047619
47,NA,0.872404558404558,0.944935926773455,0.927828125,1,0,0,0,1,0,0,0,0,0,-,1,RMD1,NA,702,437,64,NA,18.9975142450142,92.3128672768879,140.16975,NA,12.3738988603989,11.5575652173913,7.803875
48,NA,0.870036887608069,0.940220183486238,0.969235294117647,1,0,0,0,0,0,0,0,0,0,Stress-related,0,GLC3,NA,1735,327,51,NA,18.6227175792507,96.2743455657492,197.430843137255,NA,13.6561717579251,14.8307981651376,14.5932156862745
49,NA,0.857253411306043,0.933794316644114,0.958587628865979,0,0,0,1,0,0,0,0,0,0,RNA-related,1,NSI1,NA,3078,739,291,NA,19.0721075373619,85.3367916102842,131.229786941581,NA,9.88398473034438,9.45329634641407,5.22205841924399
50,NA,0.844789719626168,0.941806930693069,0.958967391304348,1,0,0,1,0,0,0,0,0,0,Proteasome,0,RPT1,NA,1712,202,184,NA,18.9625403037383,82.3870445544554,149.183119565217,NA,150.484473130841,156.542737623762,82.3980869565217
51,NA,0.851082840236686,0.929332378223496,0.94969387755102,1,0,0,1,0,0,0,0,0,0,DNA-related,1,TOF1,NA,2028,349,49,NA,18.803275147929,77.624670487106,142.077836734694,NA,13.7045981262327,12.1828223495702,7.03520408163265
52,NA,0.867275531914894,0.941560165975104,0.951410256410256,0,0,0,1,0,0,0,0,0,0,RNA-related,1,INO2,NA,940,241,39,NA,19.0292457446808,90.8855435684647,137.341153846154,NA,8.85032127659574,8.9756265560166,4.40079487179487
53,NA,0.868877138413686,0.94092899408284,0.967325581395349,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG1,NA,643,169,43,NA,18.4766189735614,99.6766390532544,140.367604651163,NA,8.57905443234837,11.4965088757396,6.72537209302326
54,NA,0.86405487804878,0.935522058823529,0.945953125,1,0,0,1,0,0,0,0,0,0,Autophagy,0,ATG17,NA,492,136,64,NA,18.4643292682927,90.9056691176471,135.704546875,NA,6.05981707317073,6.37769117647059,9.0930625
55,NA,0.876284195263412,0.932023648648649,0.945975609756098,0,0,0,0,1,0,0,0,0,0,Stress-related,0,WSC3,NA,2069,296,82,NA,19.7927974867086,77.3802466216216,143.811097560976,NA,7.61011068148864,7.12943581081081,5.86082926829268
56,NA,0.872248241912799,0.933610759493671,0.968666666666667,1,1,1,0,0,0,0,0,0,0,Apoptosis ,1,YSP2,NA,1422,316,15,NA,18.1093509142053,84.1125189873418,180.762666666667,NA,6.68710900140647,7.37259810126582,8.35306666666667
57,NA,0.847900862068966,0.939019047619048,0.933660714285714,0,1,0,1,0,0,0,0,0,0,Stress-related,0,HSF1,NA,1392,105,56,NA,18.7326853448276,85.7557142857143,167.900464285714,NA,18.692150862069,17.201980952381,9.04641071428571
58,NA,0.870186491935484,0.927078947368421,0.952375,0,0,0,0,0,0,0,1,0,0,Proteasome,1,UBI4,NA,992,152,64,NA,18.9112953629032,76.8672105263158,139.444109375,NA,15.4655393145161,19.7879605263158,11.095125
59,NA,0.881342560553633,0.935326923076923,0.9581875,1,0,0,0,1,0,0,0,0,0,Autophagy,0,ATG8,NA,1734,572,64,NA,18.6170709342561,85.2274702797203,147.049328125,NA,24.7911464821223,22.9352552447552,13.43515625
60,NA,0.85784289276808,0.909441964285714,0.956176829268293,0,0,0,0,0,0,0,0,0,0,Structural,0,SPC42,NA,2005,224,164,NA,19.2408379052369,77.7612008928571,152.170902439024,NA,16.0563695760599,13.1706428571429,8.75875
61,NA,0.874789634146341,0.925388522427441,0.957956375838926,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG39,NA,2952,1516,298,NA,18.7671632791328,70.0243832453826,153.686610738255,NA,6.65857384823848,5.98151319261214,5.13510738255034
62,NA,0.868286432160804,0.9296640625,0.948202380952381,0,0,0,0,1,0,0,0,0,0,Protease,0,PFF1,NA,597,128,84,NA,18.8744338358459,83.536515625,137.209511904762,NA,6.56351591289782,6.384484375,5.00608333333333
63,NA,0.875681216931217,0.92936013986014,0.961587912087912,0,0,0,0,1,0,0,0,0,0,-,1,AVT2,NA,756,286,182,NA,19.2026746031746,85.3198986013986,144.537758241758,NA,5.69823148148148,5.66147552447552,3.83361538461538
64,NA,0.852933940774487,0.925701086956522,0.962076923076923,1,0,0,1,0,0,0,0,0,0,Stress-related,0,MSN4,NA,439,184,26,NA,18.7980410022779,84.8443967391304,132.959192307692,NA,6.15665603644647,5.2890597826087,3.42696153846154
65,NA,0.864901845637584,0.939583072100313,0.955865979381443,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG12,NA,1192,319,97,NA,18.0359656040268,87.8219686520376,145.268319587629,NA,5.45811493288591,5.73847021943574,3.7751030927835
66,NA,0.855271966527197,0.923144578313253,0.959533333333333,1,0,0,0,1,0,0,0,0,0,Autophagy,0,VAC8,NA,478,249,15,NA,18.4986736401674,82.6849518072289,146.584066666667,NA,97.0362845188285,77.2884176706827,48.0276666666667
67,0.895072435897436,0.876450554528651,0.938603603603604,0.956225352112676,0,0,0,0,1,0,0,0,0,0,-,1,NPR2,1560,2164,333,142,22.6745570512821,18.9198304066543,88.4984024024024,162.988309859155,6.67473974358974,5.76323890942699,5.27511411411411,4.66162676056338
68,NA,0.877573248407643,0.926176282051282,0.953142857142857,0,1,1,1,0,0,0,0,0,0,Protease,0,STE24,NA,785,312,35,NA,18.9067414012739,82.4733397435897,138.439771428571,NA,82.7790101910828,73.4968717948718,43.3318
69,NA,0.870794435857805,0.93884375,0.954762711864407,0,0,1,0,0,0,0,0,0,0,-,1,VMA21,NA,1294,128,59,NA,18.6005664605873,98.5195,157.504677966102,NA,6.67482071097372,5.8917890625,4.16235593220339
70,NA,0.850141129032258,0.931615384615385,0.918851851851852,0,0,0,0,1,0,0,0,0,0,Protease,0,ECM14,NA,744,182,27,NA,18.5586814516129,89.602021978022,144.624037037037,NA,18.1747553763441,17.1996428571429,8.6577037037037
71,NA,0.868595923261391,0.943358620689655,0.9513125,0,0,0,0,1,0,0,0,0,0,Protease,0,APE1,NA,834,145,96,NA,17.7546474820144,100.165137931034,139.872354166667,NA,8.24303237410072,9.04493793103448,6.60511458333333
72,NA,0.866556403731976,0.930355371900826,0.956537190082645,0,1,0,0,0,0,0,0,0,0,Autophagy,0,ATG32,NA,1179,242,121,NA,19.1609533502969,85.5730867768595,177.046438016529,NA,5.48938167938931,5.5030867768595,4.84114049586777
73,NA,0.87399565689468,0.935822834645669,0.956510357815443,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG10,NA,3684,254,531,NA,18.8797353420195,85.1900787401575,119.187429378531,NA,5.40912975027144,5.26179133858268,4.69683804143126
74,NA,0.868095813953488,0.913095451155854,0.958763440860215,0,0,0,1,0,0,0,0,0,0,DNA-related,1,MMS22,NA,1075,1341,93,NA,18.6016213953488,62.9502617449664,125.779322580645,NA,5.60306976744186,4.70209395973154,3.39967741935484
75,NA,0.843849884526559,0.929356540084388,0.955886666666667,1,0,0,0,0,0,0,1,0,0,AA-related,1,AAT2,NA,866,474,150,NA,15.9633752886836,82.4725696202532,152.2936,NA,174.281668591224,163.129018987342,113.452026666667
76,NA,0.875901986754967,0.944878326996198,0.964148148148148,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG34,NA,755,263,54,NA,19.4667072847682,93.59836121673,161.246537037037,NA,7.47381854304636,6.85177186311787,4.95138888888889
77,NA,0.868331010452962,0.927219081272085,0.941924528301887,0,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG20,NA,861,283,53,NA,19.9132427409988,78.8701943462898,139.077735849057,NA,6.83602787456446,5.25081272084806,3.66518867924528
78,NA,0.878533029612756,0.938055555555556,0.953547945205479,1,0,0,1,0,0,0,0,0,0,-,1,SPE3,NA,439,162,73,NA,19.4075375854214,95.5906358024691,139.29702739726,NA,228.503544419134,183.668518518519,104.846780821918
79,NA,0.879521367521368,0.926548571428571,0.95265,1,0,0,1,0,0,0,0,0,0,Autophagy,0,ATG5,NA,819,175,40,NA,18.8878742368742,78.6709828571429,157.7378,NA,7.23171794871795,5.88261142857143,4.59195
80,NA,0.882733333333333,0.936966887417219,0.9447,1,0,0,1,0,0,0,0,0,0,Stress-related,0,DED1,NA,1170,151,10,NA,22.2095897435897,88.6136490066225,112.151,NA,811.618594017094,713.355655629139,443.2874
81,NA,0.865894586894587,0.9511,0.93043137254902,0,0,0,0,0,0,0,0,0,0,-,0,ATG41,NA,1404,40,51,NA,18.3011153846154,94.534975,145.817117647059,NA,14.4133091168091,15.64065,8.7576862745098
82,NA,0.824720689655172,0.927646511627907,0.927584905660377,0,0,0,0,1,0,0,0,0,0,Marker,0,VPH1,NA,290,215,106,NA,20.0902931034483,89.4224372093023,150.925886792453,NA,266.171044827586,199.219404651163,113.921264150943
83,NA,0.832951183431953,0.941091988130564,0.967171052631579,0,0,0,1,0,0,0,0,0,0,Marker,0,NAB2,NA,676,337,76,NA,20.1423964497041,92.3584658753709,174.129078947368,NA,224.662943786982,214.901459940653,120.653052631579
84,NA,0.922040831477357,0.941797900262467,0.958962962962963,0,1,0,0,0,0,0,0,0,0,Marker,0,COX4,NA,1347,381,81,NA,19.4677713437268,89.9224829396325,163.001740740741,NA,45.2322932442465,41.9662099737533,26.9995061728395
85,NA,0.878464551882285,0.934014957264957,0.956605381165919,0,0,0,0,0,0,0,1,0,0,Marker,0,PEX3,NA,5233,936,223,NA,17.9905373590675,88.1353333333333,140.923044843049,NA,13.9126806802981,13.1153066239316,12.3056098654709
86,NA,0.872220829315333,0.932835117773019,0.966191780821918,0,0,0,0,0,0,0,0,1,0,Marker,0,TLG1,NA,4148,467,73,NA,18.2724652844744,86.9462976445396,170.525465753425,NA,8.01270274831244,7.79531049250535,5.07845205479452
87,NA,0.855908517350158,0.932719836400818,0.964651162790698,0,0,0,0,0,0,0,0,1,0,Marker,0,VRG4,NA,634,489,86,NA,18.8144116719243,85.7483374233129,149.527860465116,NA,214.896457413249,161.684300613497,80.5251046511628
88,NA,0.859362456045442,0.936235023041475,0.963882352941176,0,0,0,0,0,0,0,0,0,1,Marker,0,TGL3,NA,3697,434,68,NA,18.2394070868272,84.3985023041475,163.118911764706,NA,10.3895499053286,10.1349746543779,6.48410294117647
89,NA,0.845576316974336,0.927385630498534,0.963013333333333,0,0,0,1,0,0,0,0,0,0,Structural,0,NUP145,NA,4442,682,75,NA,18.9443084196308,82.8313958944282,162.056506666667,NA,52.7962161188654,44.6147492668622,22.0213866666667
90,NA,0.877875698324022,0.936440251572327,0.963781512605042,0,0,0,0,0,0,1,0,0,0,Structural,0,EDE1,NA,716,318,238,NA,18.7912625698324,86.8806006289308,144.470403361345,NA,64.4082988826816,52.9712893081761,53.4137983193277
91,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
