,nothing,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,nnothing,nhalf,nfiber,nwt,ynothing,yhalf,yfiber,ywt,rnothing,rhalf,rfiber,rwt
13,NA,0.154004714835515,0.075929056204961,0.070186691245459,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,NA,302,663,663,NA,56.6531920529801,648.800153846154,705.745769230769,NA,18.610701986755,24.8011342383107,21.6213559577677
14,NA,0.169017751946443,0.226082024566186,0.24199126287457,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,NA,314,496,310,NA,46.7006815286624,644.906689516129,724.645403225806,NA,73.4042770700637,82.5475161290323,77.0787741935484
15,NA,0.049850843480948,0.343444726906134,0.39087933948978,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,NA,533,740,278,NA,58.6444540337711,670.998351351351,727.084273381295,NA,641.919632270169,637.169887837838,617.543061151079
16,NA,0.182262588061304,0.556536618909146,0.570606694666989,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,NA,936,358,1239,NA,55.8728354700855,683.553673184358,765.548556093624,NA,729.856587606838,734.947212290503,734.493634382567
17,NA,0.508920539111319,0.03413263635263,0.038197788199854,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,NA,260,383,550,NA,51.9693076923077,657.938195822454,698.903850909091,NA,84.7353230769231,87.4190652741514,84.2396654545455
18,NA,0.215206688909856,0.413392766035943,0.454055111183667,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,NA,394,903,349,NA,54.5280228426396,658.145990033223,732.701449856734,NA,381.627454314721,388.556601328904,395.922618911175
19,NA,0.260292448421427,0.437772575202368,0.443332401801017,0,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN2,NA,328,344,767,NA,59.1319390243902,673.407755813953,743.510247718383,NA,407.633405487805,410.159220930233,416.901453715776
20,NA,0.230446553339262,0.416944891793403,0.420235975067182,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE6,NA,946,464,694,NA,53.3224090909091,627.610155172414,722.49221037464,NA,359.008667019027,356.220245689655,358.557971181556
21,NA,0.207406033249486,0.31957315826491,0.336637840567067,0,0,0,1,0,0,0,0,0,0,RNA-related,1,REF2,NA,802,768,259,NA,52.9526957605985,598.802744791667,708.156293436293,NA,54.0023379052369,40.4758971354167,46.6608069498069
22,NA,0.133845289498971,0.192269440161228,0.214309832575325,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,YPK1,NA,640,968,769,NA,63.213503125,602.68842768595,661.084771131339,NA,162.9440609375,166.285265495868,169.227247074122
23,NA,0.137133162932394,0.131317349613971,0.128484092847345,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG3,NA,292,1109,1021,NA,55.7513184931507,653.760035166817,748.382968658178,NA,65.4319589041096,67.5776456266907,62.4021322233105
24,NA,0.145330348037007,0.10392140974379,0.115268594485459,1,0,0,0,1,0,0,0,0,0,Autophagy,0,ATG18,NA,514,661,1066,NA,50.3416595330739,643.309110438729,713.444106941839,NA,71.0835875486381,76.2673222390318,74.6376238273921
25,NA,0.148189314196095,0.171517635665433,0.180588453345183,1,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN14,NA,440,580,442,NA,46.7564318181818,596.453327586207,664.431735294118,NA,26.2156931818182,31.9991844827586,29.3734253393665
26,NA,0.140370374973842,0.044106484645848,0.060779428532091,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG40,NA,579,358,359,NA,47.7556908462867,605.488430167598,703.01795264624,NA,49.2861882556131,41.8985474860335,51.9166768802228
27,NA,0.086820989818593,0.079942647290389,0.086229933890809,1,0,0,0,0,0,0,0,0,0,Signaling,1,STE50,NA,122,400,318,NA,50.1167213114754,616.47195,690.923386792453,NA,27.5278360655738,25.67392,25.3348113207547
28,NA,0.105623525180526,0.038245565003595,0.031819528644933,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG15,NA,156,579,512,NA,46.5106602564103,619.667642487047,682.46868359375,NA,44.9697307692308,44.3247858376511,47.91565625
29,NA,0.136046285933746,0.06295987531723,0.054844942716439,1,0,0,1,0,0,0,0,0,0,-,1,PTC1,NA,426,651,915,NA,41.1031690140845,580.099442396313,655.229287431694,NA,12.7306572769953,18.8719508448541,13.7565879781421
30,NA,0.15004280794903,0.521124276738069,0.528283080467235,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PGM2,NA,647,203,156,NA,49.9918655332303,629.263798029557,681.151038461539,NA,263.753276661515,275.528674876847,283.459032051282
31,NA,0.207345650788682,0.391387841433772,0.411295617915084,1,0,0,1,0,0,0,0,0,0,Stress-related,0,PBP1,NA,589,350,462,NA,45.4418064516129,614.439988571429,683.433857142857,NA,109.862930390492,111.923857142857,109.708175324675
32,NA,0.208755779826156,0.300969537446824,0.321735620003962,0,0,0,1,0,0,0,0,0,0,Proteasome,0,BLM10,NA,418,1596,1411,NA,45.7185956937799,600.535909774436,661.340981573352,NA,38.9249210526316,39.0976253132832,40.8936236711552
33,NA,0.183190296353926,0.257025057475226,0.281271675340096,1,0,0,1,0,0,0,0,0,0,Stress-related,0,YAP1,NA,532,558,1132,NA,50.8716259398496,616.94305734767,679.528796819788,NA,37.3651954887218,40.8956827956989,43.4854196113074
34,NA,0.071446366306467,0.32569769200651,0.311804626601966,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TSL1,NA,1180,645,554,NA,48.3650415254237,615.835823255814,663.82328700361,NA,197.971454237288,207.187358139535,193.861424187726
35,NA,0.128688392459157,0.088388541815656,0.087003884979067,0,0,0,1,0,0,0,0,0,0,-,1,LRS4,NA,1528,917,1528,NA,50.1911158376963,598.310494002181,671.790422120419,NA,31.9708147905759,28.7671155943293,26.6967912303665
36,NA,0.099968112659327,0.076266554134692,0.06495514572232,0,0,0,0,0,0,0,0,0,0,Vacuole-related,1,VPS3,NA,670,1265,530,NA,48.5171447761194,610.953404743083,692.167760377358,NA,23.4799358208955,28.406633201581,26.3064094339623
37,NA,0.227228502206974,0.282821900201113,0.31480112601266,0,0,0,0,0,0,0,0,0,0,Structural,1,KRE28,NA,319,838,540,NA,50.5268714733542,569.82135202864,659.16077962963,NA,61.1836426332288,60.2782577565632,72.0994611111111
38,NA,0.093559402375217,0.062409027189171,0.073602445093112,0,0,0,0,0,1,1,0,0,0,Structural,1,BNI1,NA,401,547,603,NA,50.826885286783,603.326623400366,667.870099502488,NA,30.1857431421446,29.1247202925046,26.5168358208955
39,NA,0.105898581543219,0.083987799191216,0.074216158131365,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG2,NA,143,219,295,NA,56.1137902097902,566.911817351598,662.049193220339,NA,20.9809300699301,27.2728584474886,27.1111050847458
40,NA,0.20542764231652,0.323162675743012,0.336266667834096,0,0,0,1,0,0,0,0,0,0,RNA-related,1,MED1,NA,666,682,371,NA,44.6250615615616,611.242640762463,677.86558490566,NA,46.2401831831832,50.4350806451613,53.2959730458221
41,NA,0.221933157478789,0.314157017437108,0.330813013272572,0,0,0,1,0,0,0,0,0,0,DNA-related,1,RSC1,NA,892,887,522,NA,48.8368475336323,598.556515219842,657.979651340996,NA,45.1184204035874,44.6131657271702,42.6883601532567
42,NA,0.094912299361157,0.215545735918423,0.182242079768112,1,0,0,0,0,0,0,0,0,0,RNA-related,1,BUD27,NA,837,676,833,NA,49.7032819593787,600.903887573965,657.624552220888,NA,43.609311827957,44.5619763313609,46.6379531812725
43,NA,0.09149781739889,0.263354543988382,0.272595087394497,1,0,0,0,0,0,0,0,0,0,Stress-related,0,CTT1,NA,1802,1340,1165,NA,48.1069550499445,612.647497014925,671.086802575107,NA,82.9337364039956,85.883671641791,79.4348017167382
44,NA,0.119786286911764,0.086226294212119,0.081182950248862,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG13,NA,502,1504,1484,NA,57.0678844621514,605.286996010638,679.749682614555,NA,27.7963087649402,33.5261303191489,38.0234676549865
45,NA,0.162438623970371,0.378527153290678,0.382963743530187,1,0,0,0,1,0,0,0,0,0,Stress-related,0,TFS1,NA,2012,2227,842,NA,50.9174796222664,605.665835653345,681.714267220903,NA,97.5145631212724,92.4983875168388,89.973635391924
46,NA,0.130274751504975,0.257421617000734,0.263410959707131,1,0,0,1,0,0,0,0,0,0,Stress-related,0,MSN2,NA,1607,1469,1602,NA,58.9183758556316,623.317674608577,701.365602996255,NA,62.6257324206596,58.4151327433628,59.0290393258427
47,NA,0.146372861418285,0.091864884223217,0.1085418394287,1,0,0,0,1,0,0,0,0,0,-,1,RMD1,NA,2040,1585,1511,NA,50.5698083333333,600.783663722397,632.074925876903,NA,35.3912299019608,29.6502283911672,32.3109080079418
48,NA,0.150980868649701,0.198856853845708,0.214849571065304,1,0,0,0,0,0,0,0,0,0,Stress-related,0,GLC3,NA,703,2037,1547,NA,48.1570782361309,618.888503681885,685.318538461538,NA,36.0704679943101,38.5256013745704,33.6758739495798
49,NA,0.104622347047309,0.093224664670742,0.083421593014973,0,0,0,1,0,0,0,0,0,0,RNA-related,1,NSI1,NA,481,703,455,NA,50.1513118503118,557.985017069701,631.214303296703,NA,22.4338752598753,24.6106358463727,25.6926021978022
50,NA,0.324726817772719,0.423569370487502,0.423425170955367,1,0,0,1,0,0,0,0,0,0,Proteasome,0,RPT1,NA,272,638,957,NA,58.0705845588235,557.350239811912,580.73220585162,NA,242.888404411765,224.7919169279,216.571836990596
51,NA,0.179106655405028,0.308373756592497,0.295621978133141,1,0,0,1,0,0,0,0,0,0,DNA-related,1,TOF1,NA,1133,518,455,NA,47.1020688437776,570.532042471042,668.260263736264,NA,44.9700538393645,54.1086640926641,45.1301626373626
52,NA,0.196730601132791,0.19649567638125,0.216645008486424,0,0,0,1,0,0,0,0,0,0,RNA-related,1,INO2,NA,554,530,467,NA,52.8735938628159,610.400716981132,660.43843254818,NA,26.664202166065,31.5431094339623,25.6132205567452
53,NA,0.119156696871903,0.085042873698261,0.087628918823615,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG1,NA,350,787,1037,NA,57.9143942857143,610.663287166455,660.203387656702,NA,48.8600657142857,41.0495298602287,37.7919971070395
54,NA,0.131157401350975,0.063835391395033,0.058432312378342,1,0,0,1,0,0,0,0,0,0,Autophagy,0,ATG17,NA,449,1142,1113,NA,50.0859153674833,588.737645359019,635.2525606469,NA,19.0100913140312,16.8210096322242,24.24258131177
55,NA,0.105097664497285,0.042525908205838,0.048626819257549,0,0,0,0,1,0,0,0,0,0,Stress-related,0,WSC3,NA,1319,899,986,NA,45.3824033358605,589.281250278087,649.017574036511,NA,18.0312835481425,19.6544805339266,19.9268235294118
56,NA,0.10049800261215,0.032447517084793,0.040488446248361,1,1,1,0,0,0,0,0,0,0,Apoptosis ,1,YSP2,NA,706,332,878,NA,49.4346147308782,593.854018072289,640.279717539863,NA,21.5589745042493,19.0156807228916,20.6814419134396
57,NA,0.22862965022977,0.330264205756631,0.365624926730839,0,1,0,1,0,0,0,0,0,0,Stress-related,0,HSF1,NA,529,884,444,NA,54.3859867674858,594.901580316742,652.55711036036,NA,55.6276880907372,49.1920384615385,48.3624211711712
58,NA,0.190975243310278,0.365196960967209,0.387140675349868,0,0,0,0,0,0,0,1,0,0,Proteasome,1,UBI4,NA,1919,1169,2216,NA,49.8052146951537,584.13221043627,640.981032039711,NA,111.310811360083,104.490970915312,102.893853790614
59,NA,0.185215615130586,0.452455270794524,0.47794777066114,1,0,0,0,1,0,0,0,0,0,Autophagy,0,ATG8,NA,1979,1997,1293,NA,52.1395568468924,611.261490736104,689.211910286156,NA,126.425238504295,122.770055583375,125.276296983759
60,NA,0.176688452069084,0.172625783502862,0.187497353493204,0,0,0,0,0,0,0,0,0,0,Structural,0,SPC42,NA,1352,2044,850,NA,46.8482418639053,605.425582681018,650.077309411765,NA,35.3167115384615,39.513490704501,38.8189741176471
61,NA,0.120185565087369,0.062078393340478,0.064535622405568,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG39,NA,502,719,571,NA,48.023219123506,538.967552155772,571.876141856392,NA,21.6519243027888,20.7048178025035,23.4484308231173
62,NA,0.102951340855945,0.053450495377409,0.051372813261486,0,0,0,0,1,0,0,0,0,0,Protease,0,PFF1,NA,339,878,518,NA,51.9057109144543,530.048862186788,583.512314671815,NA,16.1008466076696,15.7489214123007,22.4533088803089
63,NA,0.121368858632359,0.056851445411177,0.04782572268763,0,0,0,0,1,0,0,0,0,0,-,1,AVT2,NA,436,450,347,NA,48.7256674311927,536.538428888889,608.538216138328,NA,15.3534357798165,18.9409222222222,19.4663919308357
64,NA,0.132381340635776,0.066081012804328,0.082319462866106,1,0,0,1,0,0,0,0,0,0,Stress-related,0,MSN4,NA,496,445,810,NA,44.1775927419355,448.635083146067,507.177664197531,NA,16.3977943548387,10.6719438202247,22.4164555555556
65,NA,0.113162422946079,0.050833887378917,0.050301899038117,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG12,NA,376,542,806,NA,45.8140265957447,555.725012915129,596.796970223325,NA,15.680420212766,17.7463007380074,17.0074280397022
66,NA,0.111453940996599,0.039618862944676,0.038293102454377,1,0,0,0,1,0,0,0,0,0,Autophagy,0,VAC8,NA,464,1106,1050,NA,48.002713362069,555.040538878843,586.981996190476,NA,192.577340517241,194.273022603978,190.32437047619
67,0.109873655706855,0.135717282584409,0.065814456119356,0.062954308078689,0,0,0,0,1,0,0,0,0,0,-,1,NPR2,1451,1893,971,940,23.3085603032391,39.3293475964078,546.007201853759,619.784910638298,9.58802067539628,15.6283549920761,19.928578784758,15.9050765957447
68,NA,0.082447909165335,0.025959420915101,0.029577683369574,0,1,1,1,0,0,0,0,0,0,Protease,0,STE24,NA,990,711,761,NA,48.0100656565657,572.670665260197,640.741394218134,NA,75.4018949494949,84.5923164556962,86.5520946123522
69,NA,0.115123903933951,0.055521998144466,0.04623927122913,0,0,1,0,0,0,0,0,0,0,-,1,VMA21,NA,863,1466,1083,NA,49.3628644264195,555.799065484311,619.610490304709,NA,21.1085701042874,18.5491596180082,19.6958559556787
70,NA,0.087146864140785,0.035943979521022,0.027959964352637,0,0,0,0,1,0,0,0,0,0,Protease,0,ECM14,NA,662,1602,559,NA,46.8806525679758,536.632648564295,636.870221824687,NA,45.9857809667674,40.9099406991261,43.3323595706619
71,NA,0.09986593625496,0.042101175097292,0.039595701219739,0,0,0,0,1,0,0,0,0,0,Protease,0,APE1,NA,1802,795,1586,NA,45.8831342952275,567.756932075472,601.827203026482,NA,46.0807985571587,49.8522188679245,46.5376822194199
72,NA,0.11404065736006,0.049003442667225,0.050328776483707,0,1,0,0,0,0,0,0,0,0,Autophagy,0,ATG32,NA,848,2181,1389,NA,43.8317912735849,580.093305823017,644.590406767459,NA,16.4647936320755,18.8421265474553,18.7250100791937
73,NA,0.12291113824366,0.052765309361485,0.066789506071646,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG10,NA,593,529,319,NA,43.1052175379427,506.837947069943,567.666868338558,NA,20.3891871838111,13.4040207939509,15.1206896551724
74,NA,0.138223917802951,0.065248898961094,0.06317070549387,0,0,0,1,0,0,0,0,0,0,DNA-related,1,MMS22,NA,285,456,983,NA,50.2093614035088,533.165699561403,575.817435401831,NA,34.7060842105263,17.0617565789474,21.5739226856562
75,NA,0.094450833559816,0.298791145998621,0.298245755719411,1,0,0,0,0,0,0,1,0,0,AA-related,1,AAT2,NA,620,419,573,NA,46.0888887096774,533.531534606205,558.194307155323,NA,531.385987096774,512.260195704057,521.753286212915
76,NA,0.123394422677237,0.081545649883098,0.085012265690339,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG34,NA,608,635,636,NA,44.7104835526316,512.356247244094,571.943556603774,NA,24.6643881578947,29.2386440944882,28.7880770440252
77,NA,0.087557821388893,0.071610000525727,0.076696786459902,0,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG20,NA,371,495,368,NA,41.8983450134771,500.8608,559.893345108696,NA,25.3147574123989,22.6708929292929,24.0186711956522
78,NA,0.16412511920033,0.549335140739511,0.584116242423241,1,0,0,1,0,0,0,0,0,0,-,1,SPE3,NA,858,830,291,NA,40.7714918414918,504.22143253012,548.104917525773,NA,258.599403263403,244.66985060241,255.84195532646
79,NA,0.118336902283863,0.081098323536793,0.085464451002421,1,0,0,1,0,0,0,0,0,0,Autophagy,0,ATG5,NA,731,1081,891,NA,41.6474746922025,503.875265494912,558.763301907969,NA,23.2490519835841,18.2901036077706,25.0266621773288
80,NA,0.077309346118274,0.385108504697012,0.37632184262207,1,0,0,1,0,0,0,0,0,0,Stress-related,0,DED1,NA,2745,1230,478,NA,43.6840837887067,505.454068292683,563.499893305439,NA,1548.90528961749,1506.03771869919,1468.15293514644
81,NA,0.109068327464602,0.10311095061243,0.111058746759818,0,0,0,0,0,0,0,0,0,0,-,0,ATG41,NA,1720,1082,1021,NA,36.5112947674419,480.967758780037,528.261570029383,NA,38.822776744186,38.0760942698706,40.4840244857982
82,NA,0.103420932001938,0.039247040796953,0.032529602573741,0,0,0,0,1,0,0,0,0,0,Marker,0,VPH1,NA,1495,513,389,NA,39.9302555183947,528.752306042885,603.84693059126,NA,349.032186622074,322.729754385965,351.783041131105
83,NA,0.31046642145076,0.356399619918727,0.367900262125797,0,0,0,1,0,0,0,0,0,0,Marker,0,NAB2,NA,1050,545,742,NA,48.5170761904762,544.804383486239,601.768111859838,NA,499.919302857143,505.888812844037,525.048778975741
84,NA,0.49484426466165,0.034730053912227,0.02422538353379,0,1,0,0,0,0,0,0,0,0,Marker,0,COX4,NA,1106,707,754,NA,43.4841464737794,555.629608203678,621.302785145889,NA,149.46042676311,150.139517680339,152.37001193634
85,NA,0.114095424880328,0.058304647931684,0.054406753017471,0,0,0,0,0,0,0,1,0,0,Marker,0,PEX3,NA,479,457,492,NA,38.2674196242171,500.084297592998,566.966113821138,NA,33.1774405010438,34.6222713347921,31.9632926829268
86,NA,0.150202377983445,0.059614134614727,0.058967732564728,0,0,0,0,0,0,0,0,1,0,Marker,0,TLG1,NA,403,1059,789,NA,40.8833895781638,525.188022662889,584.238847908745,NA,15.173205955335,20.1030670443815,16.0638124207858
87,NA,0.05786461586634,0.056473898930535,0.052640212446248,0,0,0,0,0,0,0,0,1,0,Marker,0,VRG4,NA,410,678,819,NA,43.8171829268293,557.752181415929,600.177333333333,NA,280.903458536585,283.587187315634,285.281771672772
88,NA,0.115476359144293,0.045805705845104,0.048118839364714,0,0,0,0,0,0,0,0,0,1,Marker,0,TGL3,NA,450,989,543,NA,42.0622822222222,529.030341759353,564.789465930018,NA,22.1299222222222,20.4384792719919,21.3387550644567
89,NA,0.193556766276833,0.168184407370465,0.177586906115171,0,0,0,1,0,0,0,0,0,0,Structural,0,NUP145,NA,863,741,544,NA,43.6754507531866,520.852342780027,581.273865808824,NA,86.847224797219,83.7629473684211,81.1567003676471
90,NA,0.044186534092308,0.030728583245187,0.018791970712424,0,0,0,0,0,0,1,0,0,0,Structural,0,EDE1,NA,690,634,1122,NA,43.6702710144928,543.178447949527,582.483728163993,NA,188.676228985507,183.709291798107,183.832153297683
91,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
