,3n75 wt,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n3n75 wt,nhalf,nfiber,nwt,y3n75 wt,yhalf,yfiber,ywt,r3n75 wt,rhalf,rfiber,rwt
67,-0.029,-0.007963483976261,0.00329347826087,0.2045,0,0,0,0,1,0,0,0,0,0,-,1,NPR2,7,674,184,6,451.012714285714,20.4002210682493,92.6638641304348,69.232,15.3965714285714,7.71559792284866,8.719,77.1225
68,0.2228,-0.02676369859375,-0.003161290322581,0.158166666666667,0,1,1,1,0,0,0,0,0,0,Protease,0,STE24,5,640,124,6,587.1072,21.0447796875,96.3895564516129,149.879333333333,161.6286,92.434440625,95.6990483870968,57.6043333333333
69,0.2288,NA,-0.026705882352941,NA,0,0,1,0,0,0,0,0,0,0,-,1,VMA21,5,NA,34,NA,769.353,NA,86.8625882352941,NA,40.432,NA,10.2679411764706,NA
70,NA,NA,-0.00773,NA,0,0,0,0,1,0,0,0,0,0,Protease,0,ECM14,NA,NA,100,NA,NA,NA,88.28517,NA,NA,NA,23.13645,NA
71,0,-0.010786786937335,NA,NA,0,0,0,0,1,0,0,0,0,0,Protease,0,APE1,1,1133,NA,NA,408.492,20.2848243601059,NA,NA,4.999,9.52071138570168,NA,NA
72,0.112166666666667,-0.026421293859649,NA,NA,0,1,0,0,0,0,0,0,0,0,Autophagy,0,ATG32,6,114,NA,NA,348.932,19.9856929824561,NA,NA,31.4705,7.56882456140351,NA,NA
73,0,-0.00653398279962,-0.001386666666667,-0.000166666666667,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG10,4,3154,225,6,1008.1765,20.912189917565,87.5062177777778,91.2023333333333,8.5525,7.26854153455929,8.17547555555556,5.56766666666666
74,-0.119,-0.006048302687198,0.001002610966057,0.021842105263158,0,0,0,1,0,0,0,0,0,0,DNA-related,1,MMS22,3,3312,383,19,375.282333333333,20.7113798309179,81.987953002611,143.521473684211,69.89,6.94636231884058,8.22615404699739,5.06415789473684
75,NA,0.087653672068714,0.002668508287293,0.368678571428571,1,0,0,0,0,0,0,1,0,0,AA-related,1,AAT2,NA,1368,181,56,NA,21.8765153508772,88.5319060773481,167.464785714286,NA,235.15418128655,239.914386740331,139.290767857143
76,0.1795,0.019428614975845,0.01963025210084,0.068857142857143,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG34,6,414,119,7,473.220166666667,20.3645072463768,94.2033865546218,183.852142857143,45.036,10.1257850241546,13.7509831932773,99.2297142857143
77,NA,-0.007929145594714,0.002266666666667,-0.085727272727273,0,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG20,NA,454,210,11,NA,20.4182775330396,88.7931095238095,144.842636363636,NA,8.18809911894273,9.19582380952381,29.7981818181818
78,0.606,0.070219705549264,0.035621428571429,0.145,1,0,0,1,0,0,0,0,0,0,-,1,SPE3,3,883,140,9,216.24,20.7946749716874,99.2717857142857,167.235,97.4486666666667,217.492347678369,217.005835714286,119.531222222222
79,0.09475,0.010785189927617,0.016206703910615,-0.141,1,0,0,1,0,0,0,0,0,0,Autophagy,0,ATG5,4,1796,179,3,1299.56975,20.3424248329621,99.2606927374302,259.135,11.08425,9.84401280623608,16.2103966480447,15.8966666666667
80,0.411666666666667,0.113203667514843,-0.00465306122449,0.1888,1,0,0,1,0,0,0,0,0,0,Stress-related,0,DED1,3,1179,98,5,317.373333333333,23.9924240882103,97.5906632653061,83.3418,319.924,880.37539100933,852.255397959184,255.9924
81,0.034875,NA,0.04775,0.182333333333333,0,0,0,0,0,0,0,0,0,0,-,0,ATG41,8,NA,48,6,850.069125,NA,80.5671666666667,142.231666666667,21.98475,NA,23.412625,61.8765
82,0,-0.020441811646137,0.019854166666667,0,0,0,0,0,1,0,0,0,0,0,Marker,0,VPH1,1,1786,96,1,50.991,21.4167430011198,94.2761770833333,207.929,8.922,278.63154031355,284.600875,28.761
83,0.0974,0.010203747677165,0.063445945945946,0.19325,0,0,0,1,0,0,0,0,0,0,Marker,0,NAB2,5,1016,296,4,421.6586,21.1777224409449,94.8387837837838,239.82225,60.2226,196.421144685039,281.452712837838,135.668
84,NA,0.502748534896111,0.021620795107034,0.186125,0,1,0,0,0,0,0,0,0,0,Marker,0,COX4,NA,1877,327,8,NA,20.8632061800746,92.7671376146789,133.900125,NA,53.9026867341502,44.2829204892966,38.481875
85,0.1826,0.006851356930693,0.010942275042445,0.014316901408451,0,0,0,0,0,0,0,1,0,0,Marker,0,PEX3,5,3838,589,142,978.9078,20.2086036998437,76.7123497453311,122.648443661972,34.3314,18.8738056279312,17.8774991511036,12.0548521126761
86,0.119333333333333,-0.001381874977659,-0.015379291627907,0.091090909090909,0,0,0,0,0,0,0,0,1,0,Marker,0,TLG1,6,1119,215,11,650.585666666667,20.8494477211796,91.952,140.601181818182,18.1578333333333,9.985363717605,11.5294418604651,45.0560909090909
87,0.198416666666667,-0.037137604129353,-0.010985915492958,-0.217666666666667,0,0,0,0,0,0,0,0,1,0,Marker,0,VRG4,12,2412,142,3,687.437083333333,21.6291310116086,87.1337605633803,150.461333333333,228.85475,216.34022761194,218.050161971831,237.231333333333
88,0.127555555555556,0.018813559322034,0.014759398496241,-0.014727272727273,0,0,0,0,0,0,0,0,0,1,Marker,0,TGL3,9,295,133,11,915.699888888889,20.1944203389831,99.2821729323308,193.743818181818,17.6858888888889,10.5083898305085,20.3035789473684,24.5093636363636
89,NA,-0.026438533551587,-0.001487603305785,0.015166666666667,0,0,0,1,0,0,0,0,0,0,Structural,0,NUP145,NA,1008,121,6,NA,22.1623234126984,108.941495867769,111.102,NA,57.9849533730159,62.8383801652893,94.7465
90,0.052666666666667,-0.072764558361316,-0.018046875,0.1464,0,0,0,0,0,0,1,0,0,0,Structural,0,EDE1,6,1489,192,15,890.572333333333,20.8842679650772,97.7662395833333,91.6784,47.9425,85.366245802552,74.897015625,122.717266666667
91,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
