,nothing,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,nnothing,nhalf,nfiber,nwt,ynothing,yhalf,yfiber,ywt,rnothing,rhalf,rfiber,rwt
12,NA,0.379188589790922,0.25138732902804,0.129179499209837,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,NA,225,58,66,NA,249.339511111111,1136.50651724138,636.044545454545,NA,31.3268044444444,130.205293103448,371.935742424242
13,NA,0.083337665364491,0.265626991071599,0.06557886944275,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,NA,98,475,19,NA,270.245244897959,1296.25759789474,640.176315789474,NA,6.54320408163265,13.2324105263158,45.5031052631579
14,NA,0.386067783171192,0.288946434242945,0.299808643291177,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,NA,14,286,27,NA,262.7315,1504.41144055944,629.479740740741,NA,37.989,48.1036958041958,77.8771481481482
15,NA,0.129590498385363,0.398991578014184,0.193882129271191,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,NA,78,3,5,NA,250.317692307692,222.658666666667,826.6672,NA,322.564653846154,199.85,313.2162
16,0.481065434222607,0.422220690718515,0.232866084782185,NA,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,4,15,16,NA,11.18475,212.214933333333,1310.388,NA,97.26275,226.8364,291.9111875,NA
17,NA,0.040474662961592,0.127557281004278,0.037080257675512,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,NA,13,50,4,NA,260.463384615385,1354.59888,663.76975,NA,28.683,35.40926,51.50725
18,NA,0.708628760316522,0.276508524786796,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,NA,62,111,NA,NA,284.825435483871,1463.98437837838,NA,NA,185.968596774194,202.426369369369,NA
19,NA,0.699143541750557,0.258969223916428,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN2,NA,90,70,NA,NA,211.102788888889,1185.25154285714,NA,NA,197.203055555556,186.280871428571,NA
20,NA,0.6872860799156,0.276011587846715,0.614444702134862,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE6,NA,40,173,7,NA,277.189225,1258.01035260116,653.559142857143,NA,164.1118,184.180098265896,192.998857142857
21,NA,0.563617061927638,0.280504050392063,0.735445895823254,0,0,0,1,0,0,0,0,0,0,RNA-related,1,REF2,NA,100,55,2,NA,242.65477,1344.68836363636,615.08,NA,21.39995,33.4383636363636,49.116
22,NA,0.126826835219,0.158313866715021,0.05339926782052,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,YPK1,NA,68,20,4,NA,235.299411764706,1031.95395,879.049,NA,31.3293088235294,43.5906,87.731
23,NA,0.12493772234039,0.23619948834648,0.277042761026807,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG3,NA,57,121,9,NA,255.959140350877,1344.71991735537,626.076444444444,NA,18.7047192982456,33.6217355371901,71.1568888888889
24,NA,0.165181494728668,0.252195230649477,0.053835961108482,1,0,0,0,1,0,0,0,0,0,Autophagy,0,ATG18,NA,216,82,19,NA,241.814268518519,1431.75393902439,716.086105263158,NA,20.8573703703704,33.8407804878049,58.3492105263158
25,NA,0.109272744842313,0.271971798410898,0.323901573516366,1,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN14,NA,215,461,3,NA,245.912144186047,1520.22227548807,480.622333333333,NA,10.5475906976744,21.7960759219089,40.5396666666667
26,NA,0.077873320413838,0.162594415221794,0.040294194904124,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG40,NA,57,60,3,NA,276.168280701754,1491.01513333333,768.211,NA,15.6342280701754,42.4577333333333,108.053666666667
27,NA,0.080868287920857,0.249071967437393,NA,1,0,0,0,0,0,0,0,0,0,Signaling,1,STE50,NA,88,204,NA,NA,285.718681818182,1383.60884803922,NA,NA,8.24018181818182,17.7921666666667,NA
28,NA,0.069941762324092,0.112360662641145,0.010958904109589,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG15,NA,75,21,5,NA,248.68476,1214.54414285714,985.4478,NA,17.0197733333333,16.8187619047619,41.0538
29,NA,0.064374518334322,0.225218328953429,0,1,0,0,1,0,0,0,0,0,0,-,1,PTC1,NA,74,114,1,NA,252.033986486486,1546.2456754386,472.307,NA,7.65463513513513,11.8428596491228,9.902
30,NA,0.258267223500725,0.441451003035973,0.489205283336165,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PGM2,NA,137,5,5,NA,246.935817518248,3357.0484,574.7494,NA,68.9816934306569,103.688,587.3256
31,NA,0.536149896669412,0.344768405882969,0.375690036394705,1,0,0,1,0,0,0,0,0,0,Stress-related,0,PBP1,NA,127,285,6,NA,248.428401574803,1411.73740350877,696.9745,NA,47.8016141732283,64.4795438596491,102.424166666667
32,NA,0.564117939824271,0.304765718518075,0,0,0,0,1,0,0,0,0,0,0,Proteasome,0,BLM10,NA,30,46,1,NA,291.9195,1449.11263043478,264.822,NA,29.2531666666667,33.3860652173913,33.042
33,NA,0.30163946647032,0.290441043405802,0.005154639175258,1,0,0,1,0,0,0,0,0,0,Stress-related,0,YAP1,NA,36,44,2,NA,280.272055555556,1099.97997727273,539.109,NA,19.8703055555556,21.92625,37.042
34,NA,0.08140258753325,0.236043606125401,0.242683084471739,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TSL1,NA,101,132,9,NA,279.710712871287,1470.19368939394,780.353111111111,NA,34.8989603960396,127.215984848485,330.606222222222
35,NA,0.233200488260396,0.233413846375965,0.151454077158048,0,0,0,1,0,0,0,0,0,0,-,1,LRS4,NA,192,122,11,NA,227.3330625,1407.98957377049,558.372727272727,NA,10.628640625,18.9153278688525,23.5536363636364
36,NA,0.092253269322553,0.214581515728131,0.1104,0,0,0,0,0,0,0,0,0,0,Vacuole-related,1,VPS3,NA,107,158,5,NA,223.665663551402,1425.72365189873,702.9476,NA,9.17463551401869,18.6217911392405,31.9754
37,NA,0.390287534014227,0.288875137481646,0.360685785297685,0,0,0,0,0,0,0,0,0,0,Structural,1,KRE28,NA,130,385,21,NA,220.360153846154,1522.6740025974,678.276904761905,NA,20.0149615384615,45.9072,96.2222380952381
38,NA,0.10469432937958,0.231710855406404,0.187985059793952,0,0,0,0,0,1,1,0,0,0,Structural,1,BNI1,NA,49,260,26,NA,243.282673469388,1551.94956538462,482.622,NA,18.8217142857143,21.7825192307692,24.2489615384615
39,NA,0.076316123157082,0.224591037422832,0.007236842105263,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG2,NA,9,13,10,NA,248.019111111111,1709.16115384615,605.4157,NA,8.22688888888889,12.7052307692308,37.8407
40,NA,0.617441851612782,0.277230260383727,0.624794076846711,0,0,0,1,0,0,0,0,0,0,RNA-related,1,MED1,NA,160,23,5,NA,259.83791875,1607.11013043478,667.0198,NA,25.25768125,31.9271304347826,58.6194
41,NA,0.599952966403283,0.254321169142317,0.392381600037001,0,0,0,1,0,0,0,0,0,0,DNA-related,1,RSC1,NA,100,43,5,NA,227.94945,1400.75130232558,720.5286,NA,18.94396,25.3983255813953,42.2726
42,NA,0.123797766836242,0.259657729939479,0.104412306558585,1,0,0,0,0,0,0,0,0,0,RNA-related,1,BUD27,NA,67,151,2,NA,242.382358208955,1281.7447218543,553.457,NA,20.4725970149254,29.6147218543046,35.303
43,NA,0.124901905393317,0.199212772179227,0.033519553072626,1,0,0,0,0,0,0,0,0,0,Stress-related,0,CTT1,NA,48,141,1,NA,274.98125,1541.5839787234,700.253,NA,36.6939166666667,77.9216737588653,274.541
44,NA,0.070589852243297,0.201289898934575,0.005208333333333,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG13,NA,28,53,1,NA,259.072892857143,1449.59552830189,300.33,NA,11.2176785714286,20.6478113207547,50.103
45,NA,0.293949020864343,0.329387801303964,0.418788844936076,1,0,0,0,1,0,0,0,0,0,Stress-related,0,TFS1,NA,30,587,22,NA,259.128033333333,1391.00410562181,667.287727272727,NA,54.7596666666667,117.487862010221,303.254590909091
46,NA,0.169153214769667,0.265103656891621,0.218873691392983,1,0,0,1,0,0,0,0,0,0,Stress-related,0,MSN2,NA,71,357,15,NA,258.151394366197,1367.85496078431,548.730533333333,NA,15.7398450704225,25.6484733893557,31.4070666666667
47,NA,0.253674509972468,0.257026402478667,0.047738693467337,1,0,0,0,1,0,0,0,0,0,-,1,RMD1,NA,65,52,2,NA,238.203138461538,1349.45498076923,1079.062,NA,12.4059692307692,18.3598269230769,51.9465
48,NA,0.30735913996323,0.335485160254792,0.124955134686859,1,0,0,0,0,0,0,0,0,0,Stress-related,0,GLC3,NA,152,68,16,NA,220.831493421053,1310.75877941176,663.7336875,NA,21.0786907894737,37.7266911764706,151.1011875
49,NA,0.184268648164354,0.275229735194287,0.039617486338798,0,0,0,1,0,0,0,0,0,0,RNA-related,1,NSI1,NA,86,514,4,NA,290.032279069767,1398.69191439689,531.99025,NA,12.0334069767442,17.8011887159533,43.15825
50,NA,0.654369988626426,0.285206497355782,0.295550458715596,1,0,0,1,0,0,0,0,0,0,Proteasome,0,RPT1,NA,84,315,2,NA,262.11455952381,1386.22028253968,626.725,NA,164.747607142857,149.782342857143,111.3125
51,NA,0.36699717133656,0.277309639270409,0.293758093758094,1,0,0,1,0,0,0,0,0,0,DNA-related,1,TOF1,NA,15,149,3,NA,261.383333333333,1464.91491946309,325.720333333333,NA,18.7584,22.5954362416107,24.3333333333333
52,NA,0.203509277048051,0.243122283082928,0.153703703703704,0,0,0,1,0,0,0,0,0,0,RNA-related,1,INO2,NA,64,96,5,NA,263.98596875,1444.77236458333,491.1328,NA,9.981125,15.1323854166667,71.6566
53,NA,0.096915162796433,0.267313234011392,0.030748663101604,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG1,NA,22,7,4,NA,243.330363636364,1274.95842857143,792.11425,NA,17.5786818181818,11.941,40.39075
54,NA,0.143764102063447,NA,NA,1,0,0,1,0,0,0,0,0,0,Autophagy,0,ATG17,NA,42,NA,NA,NA,211.653714285714,NA,NA,NA,6.31114285714286,NA,NA
55,NA,0.081747477227722,0.184907760684734,NA,0,0,0,0,1,0,0,0,0,0,Stress-related,0,WSC3,NA,106,40,NA,NA,237.192188679245,1133.33265,NA,NA,7.59604716981132,11.79585,NA
56,NA,0.071493580575295,0.252817290259645,0.032478632478633,1,1,1,0,0,0,0,0,0,0,Apoptosis ,1,YSP2,NA,40,154,5,NA,224.920075,1587.20027272727,826.5584,NA,7.44265,12.2521168831169,23.366
57,NA,0.563817451417034,0.285902627233949,0.391055256161189,0,1,0,1,0,0,0,0,0,0,Stress-related,0,HSF1,NA,225,140,10,NA,214.493626666667,1540.81909285714,657.078,NA,18.5794133333333,31.82565,48.6148
58,NA,0.287266492174152,0.340507127684065,0.175959245906758,0,0,0,0,0,0,0,1,0,0,Proteasome,1,UBI4,NA,324,637,17,NA,196.263617283951,1397.37129984301,756.415058823529,NA,22.0091080246914,27.5510957613815,46.9565882352941
59,NA,0.277735257958727,0.360129700212708,0.389746828656287,1,0,0,0,1,0,0,0,0,0,Autophagy,0,ATG8,NA,131,345,10,NA,247.267213740458,1352.32115652174,726.0372,NA,26.4299312977099,41.2839652173913,90.7799
60,NA,0.222526592147933,0.220716850750171,0.069499800545898,0,0,0,0,0,0,0,0,0,0,Structural,0,SPC42,NA,277,157,32,NA,209.521350180505,1528.78734394904,668.516125,NA,12.7870469314079,26.9022929936306,45.0288125
61,NA,0.108973113976181,0.240285369739571,0.142362096372945,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG39,NA,182,990,27,NA,203.695346153846,1214.24528585859,560.18237037037,NA,7.3379010989011,14.6380616161616,56.4776296296296
62,NA,0.099586461386791,0.225627071197179,0.039358186308987,0,0,0,0,1,0,0,0,0,0,Protease,0,PFF1,NA,100,677,30,NA,214.50391,1155.73427917282,642.122133333333,NA,7.81171,11.0373574593796,43.3491333333333
63,NA,0.129806694249988,0.263149727995348,0.064244657727786,0,0,0,0,1,0,0,0,0,0,-,1,AVT2,NA,33,161,27,NA,221.536848484848,1370.48466459627,598.909481481482,NA,7.07945454545455,9.62841614906832,24.8520740740741
64,NA,0.149282504179672,0.265357638464942,0.12629926858232,1,0,0,1,0,0,0,0,0,0,Stress-related,0,MSN4,NA,13,7,11,NA,173.486538461538,661.569571428571,486.374181818182,NA,5.493,7.13014285714286,23.7938181818182
65,NA,0.10613188776773,0.215189183858024,NA,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG12,NA,57,148,NA,NA,227.291736842105,1197.84465540541,NA,NA,5.63973684210526,11.1588108108108,NA
66,NA,0.104395530201845,0.107929562058133,0.017241379310345,1,0,0,0,1,0,0,0,0,0,Autophagy,0,VAC8,NA,87,105,2,NA,193.812896551724,1512.83455238095,956.326,NA,86.2094597701149,129.131780952381,185.0385
67,0.091028993693959,0.100766930724717,0.259773005383147,0.017045454545455,0,0,0,0,1,0,0,0,0,0,-,1,NPR2,1169,63,43,7,20.9621343028229,235.739158730159,1163.55472093023,857.199714285714,6.1464875962361,6.40965079365079,9.47311627906977,33.3334285714286
68,NA,0.176798815326336,0.144871635396511,0.025894787986448,0,1,1,1,0,0,0,0,0,0,Protease,0,STE24,NA,95,222,27,NA,195.187263157895,1297.49839189189,721.034666666667,NA,74.4696947368421,61.8481801801802,52.825037037037
69,NA,0.074348009428107,0.255026432429937,0.155322948709364,0,0,1,0,0,0,0,0,0,0,-,1,VMA21,NA,23,176,12,NA,211.083826086957,1373.01903409091,589.856583333333,NA,7.95321739130435,11.7378295454545,27.459
70,NA,0.113206036266527,0.134124495032167,0.003798670465337,0,0,0,0,1,0,0,0,0,0,Protease,0,ECM14,NA,89,169,13,NA,225.56604494382,1253.50990532544,735.623230769231,NA,16.1446966292135,22.2912840236686,48.0408461538462
71,NA,0.108242469017063,0.224494753671107,0.065017943476676,0,0,0,0,1,0,0,0,0,0,Protease,0,APE1,NA,94,440,46,NA,194.701244680851,1109.13251136364,683.032608695652,NA,7.2201914893617,22.9206954545455,65.696347826087
72,NA,0.114750538618441,0.253405223830201,0.051634432998585,0,1,0,0,0,0,0,0,0,0,Autophagy,0,ATG32,NA,269,480,26,NA,169.18894795539,1199.92842708333,791.348576923077,NA,4.73462081784387,11.1714770833333,26.1083846153846
73,NA,0.140962846933955,0.253574765890073,0.038381005378253,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG10,NA,160,609,49,NA,157.8605875,1254.92186206897,636.520979591837,NA,5.002775,11.924157635468,33.8345306122449
74,NA,0.105634024487512,0.154972859997406,0,0,0,0,1,0,0,0,0,0,0,DNA-related,1,MMS22,NA,35,47,2,NA,188.143314285714,1132.90225531915,953.2745,NA,3.60042857142857,10.6334042553191,37.616
75,NA,0.258395107366553,0.173540416470829,0.361616161616162,1,0,0,0,0,0,0,1,0,0,AA-related,1,AAT2,NA,143,110,2,NA,202.376475524476,1026.7642,634.5965,NA,165.566972027972,252.270245454545,615.0195
76,NA,0.148673665022628,0.302690854688685,0.033333333333333,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG34,NA,33,72,2,NA,202.839727272727,1752.90415277778,431.78,NA,7.11560606060606,12.4359444444444,27.668
77,NA,0.101575362581056,0.240575307825715,NA,0,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG20,NA,49,17,NA,NA,238.088469387755,1319.82917647059,NA,NA,6.61336734693878,10.9746470588235,NA
78,NA,0.611359162010346,0.383356000005045,0.73688185676873,1,0,0,1,0,0,0,0,0,0,-,1,SPE3,NA,34,40,5,NA,188.759588235294,1333.374625,425.7616,NA,158.732294117647,220.433225,117.852
79,NA,0.190909896550858,0.206682209668969,0.002784757568599,1,0,0,1,0,0,0,0,0,0,Autophagy,0,ATG5,NA,22,10,11,NA,160.657045454545,1044.5125,614.976181818182,NA,5.24740909090909,12.9827,36.7189090909091
80,NA,0.327593029096955,0.176136762205168,0.427283401594154,1,0,0,1,0,0,0,0,0,0,Stress-related,0,DED1,NA,88,201,13,NA,165.191818181818,1199.1731641791,438.988692307692,NA,578.305386363636,806.068741293532,492.199692307692
81,NA,0.242669016511131,0.278099176173669,0.252260991161099,0,0,0,0,0,0,0,0,0,0,-,0,ATG41,NA,117,190,16,NA,142.740564102564,1486.1762,340.04775,NA,11.0114273504274,18.9530473684211,20.3673125
82,NA,0.100561878800169,0.06119576759226,0.09620267304311,0,0,0,0,1,0,0,0,0,0,Marker,0,VPH1,NA,181,37,22,NA,197.890784530387,751.18227027027,711.739454545455,NA,173.32879558011,325.186972972973,367.001863636364
83,NA,0.594149146474182,0.308396009340037,0.497746382303588,0,0,0,1,0,0,0,0,0,0,Marker,0,NAB2,NA,161,140,43,NA,180.476714285714,1257.71349285714,604.496023255814,NA,184.321173913043,300.078035714286,259.491465116279
84,NA,0.133568842793909,0.088979233513741,0.051182008506436,0,1,0,0,0,0,0,0,0,0,Marker,0,COX4,NA,301,374,21,NA,166.613980066445,1361.37313903743,627.049714285714,NA,42.7215182724253,184.143163101604,648.844380952381
85,NA,0.103222636180541,0.157077150104452,0.106907307982732,0,0,0,0,0,0,0,1,0,0,Marker,0,PEX3,NA,280,332,41,NA,162.282642857143,1317.27942771084,782.394853658537,NA,12.6379285714286,23.4500572289157,68.3802682926829
86,NA,0.105103962653326,0.188248149148749,0.103448275862069,0,0,0,0,0,0,0,0,1,0,Marker,0,TLG1,NA,56,174,3,NA,234.368464285714,1037.50243678161,1025.493,NA,8.06173214285714,18.1688218390805,60.2513333333333
87,NA,0.072990695469212,0.1020448548479,0.025,0,0,0,0,0,0,0,0,1,0,Marker,0,VRG4,NA,35,156,10,NA,205.113228571429,1400.47803205128,581.5134,NA,148.588457142857,182.880294871795,87.9851
88,NA,0.084852073126866,0.226093076543418,0.24746799414941,0,0,0,0,0,0,0,0,0,1,Marker,0,TGL3,NA,64,110,4,NA,202.995984375,1227.68253636364,802.30425,NA,7.842140625,16.7401363636364,47.3255
89,NA,0.299095203154327,0.252030003850109,0.297768484631669,0,0,0,1,0,0,0,0,0,0,Structural,0,NUP145,NA,17,54,30,NA,279.255235294118,1275.49437037037,556.357033333333,NA,44.0686470588235,60.8142592592593,80.5201666666667
90,NA,0.139357913350886,0.121427453512408,0.100134249387981,0,0,0,0,0,0,1,0,0,0,Structural,0,EDE1,NA,85,86,5,NA,190.034270588235,1235.57798837209,828.6962,NA,50.0678470588235,74.1524186046512,156.3092
91,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-,0,empty6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
