,wt,fiber,half,3n75 wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,n3n75 wt,ywt,yfiber,yhalf,y3n75 wt,rwt,rfiber,rhalf,r3n75 wt
47,0.692,0.089149956164384,0.244216467397661,0.67,0,1,0,0,0,0,0,Chaperone,SSC3/ECM10,1,219,684,1,65.225,86.9072328767123,27.213985380117,55.816,181.848,14.3609178082192,9.09543859649123,4.44499999999999
48,0.159166666666667,0.004378151260504,0.130000723670213,0.805333333333333,1,0,0,0,0,0,0,Chaperone,SSE1,6,238,376,3,176.872666666667,90.1360882352941,30.9056781914894,361.998333333333,548.658333333333,1337.54480672269,1188.88166489362,272.573
49,0.343,0.08527380952381,0.060110480734908,0.311095238095238,1,0,0,0,0,0,0,Chaperone,SSE2,5,84,762,21,359.931,91.4691071428571,28.3630984251968,710.372238095238,144.2906,88.6631428571429,83.8302034120735,42.1665714285714
50,0.5415,-0.133569620253165,0.118993269156627,-0.018714285714286,1,0,0,0,0,0,0,Chaperone,SSZ1,2,79,415,7,126.0045,91.9494683544304,26.8725903614458,702.106571428571,129.8505,612.808772151899,563.72614939759,430.666142857143
51,0.521666666666667,0.036994219653179,0.045661089320388,0.106411764705882,1,0,0,0,0,0,0,Chaperone,FES1,3,173,515,17,129.272666666667,77.2398497109827,26.2876038834951,484.292882352941,137.066666666667,185.552445086705,156.184836893204,110.304588235294
52,0.309,0.160638887984496,0.53240464344942,-0.1319375,0,1,0,0,0,0,0,Chaperone,MGE1P,2,258,603,16,233.98,78.2791085271318,27.6083847429519,509.208375,250.6905,285.621980620155,257.023215588723,172.4993125
53,NA,0.134177634285714,-0.050618879474548,0.264588235294118,0,0,1,0,0,0,0,Chaperone,SIL1,NA,175,609,17,NA,82.0464171428571,27.6161871921182,566.118294117647,NA,88.7890742857143,82.7630722495895,51.6413529411765
54,0.41875,0.184509775102041,-0.065135689688507,-0.101833333333333,0,1,1,0,0,0,0,Structural,SNL1,4,245,931,6,56.7705,85.4254408163265,28.7721965628357,850.330666666667,49.7505,68.4774571428571,53.1451095596133,37.4201666666667
55,0.151,0.135270718232044,-0.007483499038462,NA,1,1,0,0,0,1,0,Chaperone,HSC82,1,181,416,NA,255.964,108.574359116022,37.6132211538462,NA,3723.846,4545.083,3228.50076201923,NA
56,0.389,0.131267080745342,0.08179504627451,NA,1,0,0,0,0,0,0,Chaperone,HSP82,2,161,510,NA,75.46,91.7898881987578,31.8386490196078,NA,275.428,1970.19036645963,1566.21896666667,NA
57,0.447333333333333,-0.042981977586207,0.148954041204437,0.49,1,0,0,0,0,0,0,Chaperone,AHA1,3,232,631,2,430.324666666667,87.103724137931,27.4848779714738,250.9225,162.092333333333,147.501051724138,132.449496038035,222.787
58,NA,-0.015086727956989,0.114593446601942,0.564,1,0,0,0,0,0,0,Chaperone,CDC37,NA,186,824,2,NA,92.8216505376344,29.2842888349515,1105.116,NA,176.155139784946,163.877597087379,91.963
59,0.065,-0.001352678571429,0.073050631687898,0.399,1,0,0,0,0,0,0,Chaperone,CNS1,2,224,628,1,604.273,88.9285178571429,28.0432914012739,1235.896,128.17,96.7613080357143,84.3524570063694,144.579
60,0.6885,-0.038862433862434,0.103158878504673,0.442,1,0,0,0,0,0,0,Chaperone,CPR6,2,189,428,2,55.001,87.1287142857143,29.9938271028037,577.6395,71.117,357.118957671958,335.499049065421,84.1465
61,0.7005,0.087174311926606,0.014692064165391,0.156,1,0,0,0,0,0,0,Chaperone,CPR7,2,109,653,2,64.427,80.4259082568807,28.5441071975498,683.7515,111.922,20.9910183486239,15.0258101071976,12.9
62,0.476,0.035666666666667,0.107479794302554,0.09775,1,0,0,1,0,0,0,Chaperone,HCH1,1,135,509,12,32.264,91.0893185185185,28.1206070726916,1018.17,39.544,525.609903703704,441.885440078585,332.331083333333
63,0.552,0.121480519480519,0.016318653846154,0.157542857142857,1,0,0,1,0,0,0,Chaperone,PIH1,1,154,533,35,133.595,82.7565324675325,27.8259455909944,490.298857142857,95.28,27.0563831168831,20.124521575985,10.9085714285714
64,0.26,0.101123287671233,0.076725050916497,0.336714285714286,1,0,0,1,0,0,0,Chaperone,PPT1,1,219,491,28,121.88,85.4053105022831,28.5147861507128,591.360964285714,153.242,108.132255707763,96.2616109979633,83.7103571428571
65,NA,0.116288590604027,0.101235756385069,0.549357142857143,1,0,0,1,0,0,0,Chaperone,SBA1,NA,149,509,14,NA,92.3551140939597,27.7919646365422,726.318714285714,NA,515.316134228188,448.689536345776,227.500785714286
66,NA,0.060812121212121,0.105302192814371,0.669458333333333,1,0,0,0,0,0,0,Chaperone,STI1,NA,165,501,24,NA,88.4746909090909,29.5293033932136,642.766041666667,NA,1063.58544848485,926.407281437126,540.775125
67,0.77,0.111306306306306,0.065894946603774,NA,1,0,0,1,0,0,0,Chaperone,TAH1,1,222,530,NA,54.262,92.4400540540541,28.0951962264151,NA,10.84,49.8302882882883,36.5675943396226,NA
68,0.224,0.005511415525114,0.052748280324074,0.378,1,0,0,0,0,0,0,Chaperone,GIM1/YKE2,1,219,432,1,255.877,91.5422283105023,28.3576203703704,872.541,41.102,29.3543196347032,23.1484212962963,197.517
69,NA,0.014010826442308,0.067865173181049,0.243,1,0,0,0,0,0,0,Chaperone,GIM2/PAC10,NA,208,591,2,NA,89.3640817307692,29.1788409475465,58.4405,NA,120.065230769231,104.80954822335,68.9655
70,NA,0.028202941509434,0.094090998675497,-0.042,1,0,0,0,0,0,0,Chaperone,GIM3,NA,318,755,2,NA,79.748213836478,29.546382781457,873.964,NA,193.873257861635,166.501055629139,176.82
71,-0.506,0.023186117714286,0.044289922975518,0.616,1,0,0,0,0,0,0,Chaperone,GIM4,1,175,531,2,1325.86,87.5758857142857,27.1893145009416,283.162,67.204,21.4634457142857,17.0895348399247,25.52
72,NA,0.01218023255814,0.06399774437751,0.510974033333333,1,0,0,0,0,0,0,Chaperone,GIM5,NA,344,498,3,NA,89.864625,28.4779879518072,311.133666666667,NA,32.5722063953488,30.4807791164659,63.6743333333333
73,-0.272,0.009463768115942,0.041759070230263,0.153166666666667,1,0,0,0,0,0,0,Chaperone,GIM6/PFD1,1,69,608,6,885.009,89.1126231884058,30.2484342105263,279.405666666667,37.598,20.2111304347826,18.8105230263158,33.059
74,0.124817204301075,0.09026875,0.03724165803653,0.097219512195122,1,0,0,1,0,1,0,Chaperone,HSP12,93,160,657,41,29.5136344086022,66.06784375,28.4898462709285,534.587902439024,487.919172043011,547.15045625,346.312092846271,441.975414634146
75,0.611,0.156928,0.035638814923274,-0.057533333333333,1,1,0,1,0,0,0,Chaperone,HSP26,1,125,782,15,54.09,96.630432,29.2918657289003,663.804933333333,193.052,418.646016,409.514118925831,222.8398
76,0.240666666666667,0.067342256886228,0.046356642907386,0.351625,0,0,0,0,0,0,0,Chaperone,HSP31,3,167,853,32,517.527333333333,84.4626167664671,28.3993962485346,594.31928125,150.629666666667,69.7023293413174,55.4296049237984,27.3266875
77,NA,0.030034482758621,0.009210450226244,0.09021052631579,0,0,0,0,0,0,0,Chaperone,HSP32,NA,87,442,19,NA,92.4935747126437,29.7873371040724,977.414736842105,NA,16.6383908045977,8.82752488687783,26.5081578947368
78,0.345,0.01422962962963,0.007250028125,0.0984,1,0,0,0,0,0,0,Chaperone,HSP33,1,135,704,10,21.162,85.1039037037037,28.3491448863636,863.4451,4.91800000000001,11.0337259259259,7.41155539772727,7.1785
79,0.776,0.084787037037037,0.090758110358566,-0.144,1,0,0,0,0,0,0,Chaperone,HSP42,1,108,502,1,40.589,95.4568981481481,29.0049362549801,61.27,120.777,140.876231481481,104.21953187251,131.639
80,0.564,0.034107784431138,-0.005997853677932,0.4455,1,0,0,1,0,0,0,Prion,BTN2,1,167,503,2,56.703,93.4535628742515,29.5953737574553,55.142,26.134,11.5091437125749,9.48366600397614,53.6125
81,NA,-0.035880341880342,0.038270341314554,NA,1,0,0,0,0,0,0,Fiber-forming,TSA1,NA,117,426,NA,NA,101.017512820513,35.6781267605634,NA,NA,2802.74063247863,2495.89556338028,NA
82,-0.125,-0.058535519125683,0.037097305702918,0.752666666666667,1,0,0,1,0,0,0,Structural,AIP1,1,183,754,3,240.104,102.917322404372,28.9846140583554,528.287333333333,95.711,167.969863387978,153.092521220159,78.8623333333333
83,-0.143,-0.087806451612903,0.073924107142857,NA,1,0,0,0,0,0,0,Prion,SUP35,1,217,448,NA,430.585,100.695129032258,31.2419977678571,NA,484.506,321.452147465438,242.965165178571,NA
84,-0.117,0.001006394736842,0.053382425170999,0.387,1,0,0,0,0,0,0,Prion,RNQ1,1,228,731,6,698.995,92.9467675438597,29.9226279069767,169.842,48.074,44.750149122807,40.1291190150479,124.8295
85,NA,0.083423182105263,0.083210114008621,-0.0806,1,0,0,0,0,0,0,RNA-related,WHI3,NA,95,464,10,NA,54.7439368421053,25.7894482758621,536.6547,NA,51.0408210526316,44.693525862069,38.5509
86,NA,0.035916666666667,0.10661116451049,0.276352941176471,1,0,0,1,0,0,0,RNA-related,DCP2,NA,96,572,34,NA,97.652625,31.6543304195804,497.382117647059,NA,66.2981770833333,59.4811695804196,43.0862058823529
87,0.6966,-0.023579831932773,0.051948904383562,0.330272727272727,1,0,0,0,0,0,0,Fiber-forming,ASN1,5,119,365,22,72.8206,98.2182268907563,35.3225178082192,524.438590909091,131.896,1432.19771428571,1606.63677534247,974.609818181818
88,-0.069,-0.042626666666667,0.071917431192661,0.346190476190476,1,0,0,0,0,0,0,Fiber-forming,GCN3,1,150,436,21,669.867,95.12576,29.2932935779817,639.388523809524,71.461,91.5064333333333,76.6386743119266,56.577619047619
89,NA,-0.084918128654971,0.065609617553192,0.516647058823529,1,0,0,0,0,0,0,Fiber-forming,PFK1,NA,171,564,17,NA,99.0407368421053,32.1665336879433,764.226470588235,NA,1249.1390877193,1083.13345390071,639.521117647059
90,0.5255,-0.066984496124031,0.07508408445441,0.329064516129032,1,1,0,0,0,0,0,Fiber-forming,GLT1,2,129,669,31,195.3425,90.517,30.3608714499253,564.104935483871,145.222,110.570108527132,99.2619207772795,75.9932580645161
91,0.707,-0.0549598,0.080744945567652,0.54825,0,0,0,0,1,0,0,Fiber-forming,URA8,1,187,643,4,22.263,85.4207165775401,32.3760746500778,386.53925,71.286,456.83871657754,451.059766718507,164.3875
92,NA,-0.071993548387097,0.04366163141994,0.403,1,0,0,1,0,0,0,Fiber-forming,GLN1,NA,155,331,3,NA,93.6265032258064,31.7475528700906,56.476,NA,618.515780645161,546.681839879154,71.7393333333333
93,0.44925,0.067541650990099,0.032543103448276,0.3615,1,0,0,1,0,0,0,Structural,TUB1,4,202,928,4,320.2055,96.6134405940594,32.6859310344828,64.13875,167.24825,150.574876237624,144.524505387931,205.64
94,NA,-0.057940909090909,0.088073869737762,0.971,1,0,0,0,0,0,0,Structural,RPL17B,NA,220,572,1,NA,99.2318318181818,32.6161958041958,698.665,NA,778.104168181818,696.855015734266,540.726
95,0.496,0.095398182894737,-0.012121012987013,0.451,1,0,0,0,0,0,0,All,mscarlet,1,76,231,2,339.883,99.9583026315789,36.8890216450216,1830.3155,3792.845,3056.60760526316,2689.15649350649,2198.5
96,0.2905,0.018372881355932,-0.000456609250814,0.097,0,1,0,0,0,0,0,All,empty,2,118,307,1,219.339,92.8765169491525,30.1072736156352,198.482,56.924,12.8947627118644,10.7845537459283,164.513
